unit_id,latitude,longitude,timestamp,distance_by_interval,dist_diff,cluster_number,flag,rank,alert_info
1410656,18.52852421862815,73.82991930837569,2017-03-25T23:47:00.000Z,0.8285564397910057,,0,,1,"[]"
1410656,18.53778093258509,73.83023787317887,2017-03-25T23:48:00.000Z,1.02984743316694,,0,,1,"[]"
1410656,18.54205061768085,73.82840440668578,2017-03-25T23:49:00.000Z,0.512606761201102,,0,,1,"[]"
1410656,18.54563733650795,73.82159766233023,2017-03-25T23:50:00.000Z,0.8209633374205573,,0,,1,"[]"
1410656,18.54892439815508,73.81255294293653,2017-03-25T23:51:00.000Z,1.021145725753585,,0,,1,"[]"
1410656,18.55217937413857,73.80376089814393,2017-03-25T23:52:00.000Z,0.994999419821659,nan.0,1,nan.0,1,"[]"
1412129,18.49868111370357,73.8495694855153,2017-03-25T23:52:00.000Z,0.1299363666263204,0.8650630531953386,1,0.0,2,"[]"
1412130,18.49067058400364,73.81894429253977,2017-03-25T23:52:00.000Z,0.0350774661340845,0.09485890049223586,1,0.0,3,"[]"
1410656,18.55514443323285,73.79587756518197,2017-03-25T23:53:00.000Z,0.8940400468153783,nan.0,0,nan.0,1,"[ ""cluster 1 is left behind of your cluster 0"" ]"
1412130,18.49067058400364,73.81894429253977,2017-03-25T23:53:00.000Z,0.0,0.8940400468153783,1,0.0,2,"[ ""cluster 0 is move ahead of your cluster 1"" ]"
1410656,18.56036923977986,73.78847265238304,2017-03-25T23:54:00.000Z,0.9730499313179268,,0,,1,"[]"
1410656,18.56411581396681,73.78119608223862,2017-03-25T23:55:00.000Z,0.872860013666829,nan.0,0,nan.0,1,"[ ""cluster 1 is left behind of your cluster 0"" ]"
1410671,18.55706785417575,73.71591436183589,2017-03-25T23:55:00.000Z,0.2087681513541497,0.6640918623126792,1,0.0,2,"[ ""cluster 0 is move ahead of your cluster 1"" ]"
1410656,18.56589599533994,73.77171247680315,2017-03-25T23:56:00.000Z,1.019064207708943,,0,,1,"[]"
1410656,18.5695411559115,73.7652941981608,2017-03-25T23:57:00.000Z,0.7886583118276597,,0,,1,"[]"
1410656,18.57705779557485,73.7627708898997,2017-03-25T23:58:00.000Z,0.8771087536822801,,0,,1,"[]"
1410656,18.59774273536649,73.7550307965075,2017-03-26T00:00:00.000Z,2.440440865783342,nan.0,0,nan.0,1,"[ ""cluster 1 is left behind of your cluster 0"" ]"
1410765,17.79930016329311,73.69250271359407,2017-03-26T00:00:00.000Z,0.0336532054974213,2.406787660285921,1,0.0,2,"[ ""cluster 0 is move ahead of your cluster 1"" ]"
1410656,18.60853784230279,73.75103269363602,2017-03-26T00:01:00.000Z,1.272161389596095,,0,,1,"[]"
1410656,18.61764787894028,73.74753936700843,2017-03-26T00:02:00.000Z,1.07780471558777,,0,,1,"[]"
1410656,18.62816109040327,73.74326108753849,2017-03-26T00:03:00.000Z,1.252929215055883,nan.0,0,nan.0,1,"[ ""cluster 1 is left behind of your cluster 0"" ]"
1410670,18.60645743079142,73.76064922539224,2017-03-26T00:03:00.000Z,0.06472832803357784,1.188200887022306,1,0.0,2,"[ ""cluster 0 is move ahead of your cluster 1"" ]"
1410656,18.63817239041377,73.73934262586779,2017-03-26T00:04:00.000Z,1.187304714932996,,0,,1,"[]"
1410656,18.64654273791297,73.73607619071872,2017-03-26T00:05:00.000Z,0.9923302764844822,nan.0,0,nan.0,1,"[ ""cluster 1 is left behind of your cluster 0"" ]"
1410947,17.79929042300237,73.69249240034505,2017-03-26T00:05:00.000Z,0.05469324914959307,0.9376370273348892,1,0.0,2,"[ ""cluster 0 is move ahead of your cluster 1"" ]"
1410656,18.65574444787512,73.73232617878209,2017-03-26T00:06:00.000Z,1.096811559227123,,0,,1,"[]"
1410656,18.66486766255304,73.72861111730047,2017-03-26T00:07:00.000Z,1.087335258174055,,0,,1,"[]"
1410656,18.67497579251271,73.72482901970022,2017-03-26T00:08:00.000Z,1.192498778304415,,0,,1,"[]"
1410656,18.68491432682177,73.72116609742201,2017-03-26T00:09:00.000Z,1.170535348932567,,0,,1,"[]"
1410656,18.68715115594333,73.72012445927062,2017-03-26T00:10:00.000Z,0.2718492871838294,nan.0,0,nan.0,1,"[ ""cluster 1 is left behind of your cluster 0"" ]"
1410665,18.59348909310254,73.73591576240057,2017-03-26T00:10:00.000Z,0.1774424480670565,0.09440683911677292,1,0.0,2,"[ ""cluster 0 is move ahead of your cluster 1"" ]"
1412130,18.49067058400364,73.81894429253977,2017-03-26T00:11:00.000Z,0.0,,0,,1,"[]"
1412130,18.49080064553299,73.81838795005078,2017-03-26T00:12:00.000Z,0.06042508414622982,,0,,1,"[]"
1412130,18.49170935736363,73.81847618562576,2017-03-26T00:13:00.000Z,0.101471694102204,,0,,1,"[]"
1412130,18.49762916230317,73.81593912636596,2017-03-26T00:14:00.000Z,0.7105439550490394,,0,,1,"[]"
1412130,18.50189254485786,73.81599584923559,2017-03-26T00:15:00.000Z,0.4741042414718082,nan.0,0,nan.0,1,"[ ""cluster 1 is left behind of your cluster 0"" ]"
1411607,18.51739393109859,73.87103250264994,2017-03-26T00:15:00.000Z,0.0,0.4741042414718082,1,0.0,2,"[ ""cluster 0 is move ahead of your cluster 1"" ]"
1412130,18.50271416703007,73.81815074532322,2017-03-26T00:16:00.000Z,0.2449067207786469,,0,,1,"[]"
1412130,18.50739924687817,73.8288593355594,2017-03-26T00:17:00.000Z,1.24355585849384,,0,,1,"[]"
1412130,18.5096561295395,73.83319090014929,2017-03-26T00:18:00.000Z,0.5211383013585709,nan.0,0,nan.0,1,"[ ""cluster 1 is left behind of your cluster 0"" ]"
1410656,18.68715573960956,73.72012102152095,2017-03-26T00:18:00.000Z,0.0006251148419773413,0.5205131865165935,1,0.0,2,"[ ""cluster 0 is move ahead of your cluster 1"" ]"
1410656,18.68875429320822,73.71830073306829,2017-03-26T00:19:00.000Z,0.2614534961382147,nan.0,0,nan.0,1,"[ ""cluster 1 is left behind of your cluster 0"" ]"
1412130,18.50964753516531,73.8331794409837,2017-03-26T00:19:00.000Z,0.00153917888468549,0.2599143172535293,1,0.0,2,"[ ""cluster 0 is move ahead of your cluster 1"" ]"
1410656,18.69498292266018,73.71073596490949,2017-03-26T00:20:00.000Z,1.055731787759906,nan.0,0,nan.0,1,"[ ""cluster 1 is left behind of your cluster 0"" ]"
1412130,18.50966415095541,73.83317600323403,2017-03-26T00:20:00.000Z,0.001882946472430843,1.053848841287475,1,0.0,2,"[ ""cluster 0 is move ahead of your cluster 1"" ]"
1410656,18.69788094563581,73.70142940358227,2017-03-26T00:21:00.000Z,1.031843428596101,nan.0,0,nan.0,1,"[ ""cluster 1 is left behind of your cluster 0"" ]"
1412130,18.50967732899583,73.83340117583771,2017-03-26T00:21:00.000Z,0.0237880043603149,1.008055424235786,1,0.0,2,"[ ""cluster 0 is move ahead of your cluster 1"" ]"
1410656,18.69997109743792,73.69239728927072,2017-03-26T00:22:00.000Z,0.9792922605066364,nan.0,1,nan.0,1,"[]"
1412130,18.50852109918863,73.83101938827154,2017-03-26T00:22:00.000Z,0.282138934441133,0.6971533260655034,1,0.0,2,"[]"
1412129,18.49837572694082,73.84962277063525,2017-03-26T00:22:00.000Z,0.03441923747409967,0.2477196969670334,1,0.0,3,"[]"
1410656,18.70323123004594,73.68739593645256,2017-03-26T00:23:00.000Z,0.6394468442667943,nan.0,0,nan.0,1,"[ ""cluster 1 is left behind of your cluster 0"" ]"
1412130,18.50857782205826,73.83106579789217,2017-03-26T00:23:00.000Z,0.007983160265193547,0.6314636840016008,1,0.0,2,"[ ""cluster 0 is move ahead of your cluster 1"" ]"
1410656,18.70911436565561,73.6818193335222,2017-03-26T00:24:00.000Z,0.8791507935634059,,0,,1,"[]"
1410656,18.71275436960266,73.67818448619967,2017-03-26T00:25:00.000Z,0.5571088107435079,nan.0,0,nan.0,1,"[ ""cluster 1 is left behind of your cluster 0"" ]"
1410671,18.55643760006875,73.7159877004956,2017-03-26T00:25:00.000Z,0.0705061686472107,0.4866026420962972,1,0.0,2,"[ ""cluster 0 is move ahead of your cluster 1"" ]"
1410656,18.7183561826973,73.67128606851945,2017-03-26T00:26:00.000Z,0.9569801969550947,,0,,1,"[]"
1410656,18.72373626093793,73.66209066109836,2017-03-26T00:27:00.000Z,1.13827002832256,,0,,1,"[]"
1410656,18.72799964349263,73.65404575390168,2017-03-26T00:28:00.000Z,0.9708177256024818,,0,,1,"[]"
1410656,18.73569619205562,73.6446859074545,2017-03-26T00:29:00.000Z,1.305338720021942,,0,,1,"[]"
1410656,18.73821434369221,73.63565780385092,2017-03-26T00:30:00.000Z,0.9910549773808024,nan.0,1,nan.0,1,"[]"
1412130,18.50836754636983,73.83084921966265,2017-03-26T00:30:00.000Z,0.03268360080849076,0.9583713765723116,1,0.0,2,"[]"
1410765,17.79921880321748,73.69245114734896,2017-03-26T00:30:00.000Z,0.01056648342921864,0.02211711737927213,1,0.0,3,"[]"
