141056,18.631824,74.043332
141061,18.928311,74.489976
141071,18.649273,74.059437
141038,18.659682,74.086902
141019,18.667488,74.095142
141090,18.677777,74.105691
141062,18.935758,74.496012
141082,18.954028,74.526876
141015,18.960958,74.546606
141036,18.8005,74.300054
141047,18.274801,73.87069
141078,18.271436,73.88265
141099,18.255927,73.890815
141064,18.94117,74.515223
